Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Energy Generated (MWh),EOI Quantity (MW),Extracted At
"2022-09-01",27,2022-09-01 21:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",27,2022-09-01 21:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",27,2022-09-01 21:00:00,"TIWEST","TIWEST_COG1",6.889,13.726,
"2022-09-01",27,2022-09-01 21:00:00,"WARADGE","WARRADARGE_WF1",77.123,155.73,
"2022-09-01",27,2022-09-01 21:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",27,2022-09-01 21:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",27,2022-09-01 21:00:00,"ALINTA","YANDIN_WF1",87.321,175.68,
"2022-09-01",28,2022-09-01 21:30:00,"ALBGRAS","ALBANY_WF1",2.122,3.32,
"2022-09-01",28,2022-09-01 21:30:00,"ALCOA","ALCOA_WGP",8.326,16.7,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","ALINTA_PNJ_U1",26.445,52.033,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","ALINTA_PNJ_U2",9.19,16.2,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","ALINTA_WWF",9.554,15.9,
"2022-09-01",28,2022-09-01 21:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","BADGINGARRA_WF1",64.96,129.99,
"2022-09-01",28,2022-09-01 21:30:00,"CTE","BIOGAS01",0.399,0.826,
"2022-09-01",28,2022-09-01 21:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.003,0,
"2022-09-01",28,2022-09-01 21:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.711,1.329,
"2022-09-01",28,2022-09-01 21:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.274,0.555,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","BREMER_BAY_WF1",0.131,0.262,
"2022-09-01",28,2022-09-01 21:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","COCKBURN_CCG1",127.51,254,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","COLLIE_G1",80.758,152.829,
"2022-09-01",28,2022-09-01 21:30:00,"DCWL","DCWL_DENMARK_WF1",0.316,0.783,
"2022-09-01",28,2022-09-01 21:30:00,"EDWFMAN","EDWFMAN_WF1",36.346,73.28,
"2022-09-01",28,2022-09-01 21:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"ALBGRAS","GRASMERE_WF1",1.96,2.74,
"2022-09-01",28,2022-09-01 21:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",28,2022-09-01 21:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",88.796,169.5,
"2022-09-01",28,2022-09-01 21:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","KALBARRI_WF1",0.411,0.844,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","KEMERTON_GT11",49.182,96.3,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","KEMERTON_GT12",49.555,98.1,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","KWINANA_GT2",34.292,67.2,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUJA_G5",58.848,117.084,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUJA_G6",53.484,106.674,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",27.304,54.7,
"2022-09-01",28,2022-09-01 21:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",136.393,270.24,
"2022-09-01",28,2022-09-01 21:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT11",8.111,12.97,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT7",6.297,10.45,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"LNDFLLGP","RED_HILL",1.694,3.372,
"2022-09-01",28,2022-09-01 21:30:00,"PERTHNRGY","ROCKINGHAM",0.58,1.169,
"2022-09-01",28,2022-09-01 21:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.284,0.418,
"2022-09-01",28,2022-09-01 21:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"STHRNCRS","STHRNCRS_EG",4.896,9.215,
"2022-09-01",28,2022-09-01 21:30:00,"LNDFLLGP","TAMALA_PARK",1.831,3.696,
"2022-09-01",28,2022-09-01 21:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"TIWEST","TIWEST_COG1",6.963,13.922,
"2022-09-01",28,2022-09-01 21:30:00,"WARADGE","WARRADARGE_WF1",75.384,146.52,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",28,2022-09-01 21:30:00,"ALINTA","YANDIN_WF1",87.587,172.82,
"2022-09-01",29,2022-09-01 22:00:00,"ALBGRAS","ALBANY_WF1",2.133,5.59,
"2022-09-01",29,2022-09-01 22:00:00,"ALCOA","ALCOA_WGP",7.997,13.5,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","ALINTA_PNJ_U1",26.306,50.271,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","ALINTA_PNJ_U2",12.816,24.6,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","ALINTA_WWF",9.266,20.6,
"2022-09-01",29,2022-09-01 22:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","BADGINGARRA_WF1",64.887,129.13,
"2022-09-01",29,2022-09-01 22:00:00,"CTE","BIOGAS01",0.376,0.76,
"2022-09-01",29,2022-09-01 22:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.31,0,
"2022-09-01",29,2022-09-01 22:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.579,1.059,
"2022-09-01",29,2022-09-01 22:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.32,0.609,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","BREMER_BAY_WF1",0.138,0.346,
"2022-09-01",29,2022-09-01 22:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","COCKBURN_CCG1",127.503,255,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","COLLIE_G1",67.761,121.576,
"2022-09-01",29,2022-09-01 22:00:00,"DCWL","DCWL_DENMARK_WF1",0.354,0.642,
"2022-09-01",29,2022-09-01 22:00:00,"EDWFMAN","EDWFMAN_WF1",36.594,73.74,
"2022-09-01",29,2022-09-01 22:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"ALBGRAS","GRASMERE_WF1",1.421,2.97,
"2022-09-01",29,2022-09-01 22:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",29,2022-09-01 22:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",77.259,154.8,
"2022-09-01",29,2022-09-01 22:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","KALBARRI_WF1",0.417,0.844,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","KEMERTON_GT11",41.517,77.4,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","KEMERTON_GT12",49.318,97.5,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","KWINANA_GT2",33.709,66.7,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUJA_G5",58.613,115.61,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUJA_G6",53.248,105.489,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",25.134,35.9,
"2022-09-01",29,2022-09-01 22:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",121.954,239.04,
"2022-09-01",29,2022-09-01 22:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT11",7.019,12.49,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT7",4.715,8.98,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"LNDFLLGP","RED_HILL",1.691,3.392,
"2022-09-01",29,2022-09-01 22:00:00,"PERTHNRGY","ROCKINGHAM",0.581,1.169,
"2022-09-01",29,2022-09-01 22:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.337,1.102,
"2022-09-01",29,2022-09-01 22:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"LNDFLLGP","TAMALA_PARK",1.835,3.708,
"2022-09-01",29,2022-09-01 22:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"TIWEST","TIWEST_COG1",6.966,13.909,
"2022-09-01",29,2022-09-01 22:00:00,"WARADGE","WARRADARGE_WF1",74.467,143.31,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",29,2022-09-01 22:00:00,"ALINTA","YANDIN_WF1",87.117,165.26,
"2022-09-01",30,2022-09-01 22:30:00,"ALBGRAS","ALBANY_WF1",2.562,4.62,
"2022-09-01",30,2022-09-01 22:30:00,"ALCOA","ALCOA_WGP",4.351,5.3,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","ALINTA_PNJ_U1",25.832,51.552,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","ALINTA_PNJ_U2",12.423,24,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","ALINTA_WWF",11.137,27.5,
"2022-09-01",30,2022-09-01 22:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","BADGINGARRA_WF1",64.872,129.16,
"2022-09-01",30,2022-09-01 22:30:00,"CTE","BIOGAS01",0.387,0.682,
"2022-09-01",30,2022-09-01 22:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.701,2.51,
"2022-09-01",30,2022-09-01 22:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.628,1.356,
"2022-09-01",30,2022-09-01 22:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.108,0.291,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","BREMER_BAY_WF1",0.185,0.397,
"2022-09-01",30,2022-09-01 22:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","COCKBURN_CCG1",127.503,255,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","COLLIE_G1",59.868,119.379,
"2022-09-01",30,2022-09-01 22:30:00,"DCWL","DCWL_DENMARK_WF1",0.327,0.841,
"2022-09-01",30,2022-09-01 22:30:00,"EDWFMAN","EDWFMAN_WF1",35.447,69.33,
"2022-09-01",30,2022-09-01 22:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"ALBGRAS","GRASMERE_WF1",1.443,2.43,
"2022-09-01",30,2022-09-01 22:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",30,2022-09-01 22:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",80.377,165.5,
"2022-09-01",30,2022-09-01 22:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","KALBARRI_WF1",0.41,0.832,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","KEMERTON_GT11",5.991,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","KEMERTON_GT12",47.008,83.5,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","KWINANA_GT2",30.787,47.3,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUJA_G5",58.179,115.252,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUJA_G6",52.761,105.624,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",23.352,53.15,
"2022-09-01",30,2022-09-01 22:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",104.833,204.96,
"2022-09-01",30,2022-09-01 22:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT11",6.619,12.85,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT7",4.523,8.99,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"LNDFLLGP","RED_HILL",1.692,3.323,
"2022-09-01",30,2022-09-01 22:30:00,"PERTHNRGY","ROCKINGHAM",0.579,1.159,
"2022-09-01",30,2022-09-01 22:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.584,1.482,
"2022-09-01",30,2022-09-01 22:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"STHRNCRS","STHRNCRS_EG",4.593,9.57,
"2022-09-01",30,2022-09-01 22:30:00,"LNDFLLGP","TAMALA_PARK",1.832,3.671,
"2022-09-01",30,2022-09-01 22:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"TIWEST","TIWEST_COG1",6.963,13.891,
"2022-09-01",30,2022-09-01 22:30:00,"WARADGE","WARRADARGE_WF1",72.036,142.51,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",30,2022-09-01 22:30:00,"ALINTA","YANDIN_WF1",81.676,157.84,
"2022-09-01",31,2022-09-01 23:00:00,"ALBGRAS","ALBANY_WF1",1.43,1.81,
"2022-09-01",31,2022-09-01 23:00:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","ALINTA_PNJ_U1",24.785,38.264,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","ALINTA_PNJ_U2",12.345,19.2,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","ALINTA_WWF",13.678,27.8,
"2022-09-01",31,2022-09-01 23:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"ALINTA","BADGINGARRA_WF1",64.944,130.18,
"2022-09-01",31,2022-09-01 23:00:00,"CTE","BIOGAS01",0.319,0.647,
"2022-09-01",31,2022-09-01 23:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",1.895,4.16,
"2022-09-01",31,2022-09-01 23:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.49,0.858,
"2022-09-01",31,2022-09-01 23:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.279,0.894,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","BREMER_BAY_WF1",0.18,0.287,
"2022-09-01",31,2022-09-01 23:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","COCKBURN_CCG1",127.488,255,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","COLLIE_G1",59.842,118.647,
"2022-09-01",31,2022-09-01 23:00:00,"DCWL","DCWL_DENMARK_WF1",0.281,0.596,
"2022-09-01",31,2022-09-01 23:00:00,"EDWFMAN","EDWFMAN_WF1",35.226,69.96,
"2022-09-01",31,2022-09-01 23:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"ALBGRAS","GRASMERE_WF1",1.267,2.47,
"2022-09-01",31,2022-09-01 23:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",31,2022-09-01 23:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",85.358,172,
"2022-09-01",31,2022-09-01 23:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","KALBARRI_WF1",0.425,0.856,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","KEMERTON_GT12",11.973,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","KWINANA_GT2",24.046,48.4,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUJA_G5",59.063,117.776,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUJA_G6",53.636,107.925,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",25.763,55,
"2022-09-01",31,2022-09-01 23:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",99.607,197.28,
"2022-09-01",31,2022-09-01 23:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT11",7.377,15.45,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT7",4.772,9.03,
"2022-09-01",31,2022-09-01 23:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",31,2022-09-01 23:00:00,"LNDFLLGP","RED_HILL",1.695,3.442,
"2022-09-01",31,2022-09-01 23:00:00,"PERTHNRGY","ROCKINGHAM",0.58,1.159,
"2022-09-01",31,2022-09-01 23:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.792,1.615,
"2022-09-01",31,2022-09-01 23:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
