Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Outage Type,Ex-Ante Outage (MW),Ex-Post Outage (MW),Extracted At
17-09-2022,11,17-09-2022 13:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,11,17-09-2022 13:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,12,17-09-2022 13:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,12,17-09-2022 13:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,12,17-09-2022 13:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,12,17-09-2022 13:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,12,17-09-2022 13:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,12,17-09-2022 13:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,13,17-09-2022 14:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,13,17-09-2022 14:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,13,17-09-2022 14:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,13,17-09-2022 14:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,13,17-09-2022 14:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,13,17-09-2022 14:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,14,17-09-2022 14:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,14,17-09-2022 14:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,14,17-09-2022 14:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,14,17-09-2022 14:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,14,17-09-2022 14:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,14,17-09-2022 14:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,15,17-09-2022 15:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,15,17-09-2022 15:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,15,17-09-2022 15:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,15,17-09-2022 15:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,15,17-09-2022 15:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,15,17-09-2022 15:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,16,17-09-2022 15:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,16,17-09-2022 15:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,16,17-09-2022 15:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,16,17-09-2022 15:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,16,17-09-2022 15:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,16,17-09-2022 15:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,17,17-09-2022 16:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,17,17-09-2022 16:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,17,17-09-2022 16:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,17,17-09-2022 16:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,17,17-09-2022 16:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,17,17-09-2022 16:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,18,17-09-2022 16:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,18,17-09-2022 16:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,18,17-09-2022 16:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,18,17-09-2022 16:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,18,17-09-2022 16:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,18,17-09-2022 16:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,19,17-09-2022 17:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,19,17-09-2022 17:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,19,17-09-2022 17:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,19,17-09-2022 17:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,19,17-09-2022 17:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,19,17-09-2022 17:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,20,17-09-2022 17:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,20,17-09-2022 17:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,20,17-09-2022 17:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,20,17-09-2022 17:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,20,17-09-2022 17:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,20,17-09-2022 17:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,21,17-09-2022 18:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,21,17-09-2022 18:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,21,17-09-2022 18:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,21,17-09-2022 18:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,21,17-09-2022 18:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,21,17-09-2022 18:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,21,17-09-2022 18:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,22,17-09-2022 18:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,22,17-09-2022 18:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,22,17-09-2022 18:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,22,17-09-2022 18:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,22,17-09-2022 18:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,22,17-09-2022 18:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,22,17-09-2022 18:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,23,17-09-2022 19:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,23,17-09-2022 19:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,23,17-09-2022 19:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,23,17-09-2022 19:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,23,17-09-2022 19:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,23,17-09-2022 19:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,23,17-09-2022 19:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,24,17-09-2022 19:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,24,17-09-2022 19:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,24,17-09-2022 19:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,24,17-09-2022 19:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,24,17-09-2022 19:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,24,17-09-2022 19:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,24,17-09-2022 19:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,25,17-09-2022 20:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,25,17-09-2022 20:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,25,17-09-2022 20:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,25,17-09-2022 20:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,25,17-09-2022 20:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,25,17-09-2022 20:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,25,17-09-2022 20:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,26,17-09-2022 20:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,26,17-09-2022 20:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,26,17-09-2022 20:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,26,17-09-2022 20:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,26,17-09-2022 20:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,26,17-09-2022 20:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,26,17-09-2022 20:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,27,17-09-2022 21:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,27,17-09-2022 21:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,27,17-09-2022 21:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,27,17-09-2022 21:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,27,17-09-2022 21:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,27,17-09-2022 21:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,27,17-09-2022 21:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,28,17-09-2022 21:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,28,17-09-2022 21:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,28,17-09-2022 21:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,28,17-09-2022 21:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,28,17-09-2022 21:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,28,17-09-2022 21:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,28,17-09-2022 21:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,29,17-09-2022 22:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,29,17-09-2022 22:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,29,17-09-2022 22:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,29,17-09-2022 22:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,29,17-09-2022 22:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,29,17-09-2022 22:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,29,17-09-2022 22:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,30,17-09-2022 22:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,30,17-09-2022 22:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,30,17-09-2022 22:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,30,17-09-2022 22:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,30,17-09-2022 22:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,30,17-09-2022 22:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,30,17-09-2022 22:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,31,17-09-2022 23:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,31,17-09-2022 23:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,31,17-09-2022 23:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,31,17-09-2022 23:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,31,17-09-2022 23:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,31,17-09-2022 23:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,31,17-09-2022 23:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,32,17-09-2022 23:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,32,17-09-2022 23:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,32,17-09-2022 23:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,32,17-09-2022 23:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,32,17-09-2022 23:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,32,17-09-2022 23:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,32,17-09-2022 23:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,33,18-09-2022 00:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,33,18-09-2022 00:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,33,18-09-2022 00:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,33,18-09-2022 00:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,33,18-09-2022 00:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,33,18-09-2022 00:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,33,18-09-2022 00:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,34,18-09-2022 00:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,34,18-09-2022 00:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,34,18-09-2022 00:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,34,18-09-2022 00:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,34,18-09-2022 00:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,34,18-09-2022 00:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,34,18-09-2022 00:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,35,18-09-2022 01:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,35,18-09-2022 01:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,35,18-09-2022 01:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,35,18-09-2022 01:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,35,18-09-2022 01:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,35,18-09-2022 01:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,35,18-09-2022 01:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,36,18-09-2022 01:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,36,18-09-2022 01:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,36,18-09-2022 01:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,36,18-09-2022 01:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,36,18-09-2022 01:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,36,18-09-2022 01:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,36,18-09-2022 01:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,37,18-09-2022 02:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,37,18-09-2022 02:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,37,18-09-2022 02:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,37,18-09-2022 02:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,37,18-09-2022 02:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,37,18-09-2022 02:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,37,18-09-2022 02:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,38,18-09-2022 02:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,38,18-09-2022 02:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,38,18-09-2022 02:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,38,18-09-2022 02:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,38,18-09-2022 02:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,38,18-09-2022 02:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,38,18-09-2022 02:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,39,18-09-2022 03:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,39,18-09-2022 03:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,39,18-09-2022 03:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,39,18-09-2022 03:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,39,18-09-2022 03:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,39,18-09-2022 03:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,39,18-09-2022 03:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,40,18-09-2022 03:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,40,18-09-2022 03:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,40,18-09-2022 03:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,40,18-09-2022 03:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,40,18-09-2022 03:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,40,18-09-2022 03:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,40,18-09-2022 03:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,41,18-09-2022 04:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,41,18-09-2022 04:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,41,18-09-2022 04:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,41,18-09-2022 04:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,41,18-09-2022 04:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,41,18-09-2022 04:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,41,18-09-2022 04:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,42,18-09-2022 04:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,42,18-09-2022 04:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,42,18-09-2022 04:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,42,18-09-2022 04:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,42,18-09-2022 04:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,42,18-09-2022 04:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,42,18-09-2022 04:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,43,18-09-2022 05:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,43,18-09-2022 05:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,43,18-09-2022 05:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,43,18-09-2022 05:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,43,18-09-2022 05:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,43,18-09-2022 05:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,43,18-09-2022 05:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,44,18-09-2022 05:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,44,18-09-2022 05:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,44,18-09-2022 05:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,44,18-09-2022 05:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,44,18-09-2022 05:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,44,18-09-2022 05:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,44,18-09-2022 05:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,45,18-09-2022 06:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,45,18-09-2022 06:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,45,18-09-2022 06:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,45,18-09-2022 06:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,45,18-09-2022 06:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,45,18-09-2022 06:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,45,18-09-2022 06:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,46,18-09-2022 06:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,46,18-09-2022 06:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,46,18-09-2022 06:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,46,18-09-2022 06:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,46,18-09-2022 06:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,46,18-09-2022 06:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,46,18-09-2022 06:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,47,18-09-2022 07:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,47,18-09-2022 07:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,47,18-09-2022 07:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,47,18-09-2022 07:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,47,18-09-2022 07:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,47,18-09-2022 07:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,47,18-09-2022 07:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,48,18-09-2022 07:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
17-09-2022,48,18-09-2022 07:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,48,18-09-2022 07:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,48,18-09-2022 07:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,48,18-09-2022 07:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,48,18-09-2022 07:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,48,18-09-2022 07:30,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,1,18-09-2022 08:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,1,18-09-2022 08:00,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,1,18-09-2022 08:00,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,1,18-09-2022 08:00,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,1,18-09-2022 08:00,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,1,18-09-2022 08:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,1,18-09-2022 08:00,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,2,18-09-2022 08:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,2,18-09-2022 08:30,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,2,18-09-2022 08:30,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,2,18-09-2022 08:30,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,2,18-09-2022 08:30,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,2,18-09-2022 08:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,2,18-09-2022 08:30,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,3,18-09-2022 09:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,3,18-09-2022 09:00,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,3,18-09-2022 09:00,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,3,18-09-2022 09:00,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,3,18-09-2022 09:00,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,3,18-09-2022 09:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,3,18-09-2022 09:00,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,4,18-09-2022 09:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,4,18-09-2022 09:30,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,4,18-09-2022 09:30,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,4,18-09-2022 09:30,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,4,18-09-2022 09:30,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,4,18-09-2022 09:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,4,18-09-2022 09:30,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,5,18-09-2022 10:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,5,18-09-2022 10:00,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,5,18-09-2022 10:00,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,5,18-09-2022 10:00,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,5,18-09-2022 10:00,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,5,18-09-2022 10:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,5,18-09-2022 10:00,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,6,18-09-2022 10:30,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,6,18-09-2022 10:30,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,6,18-09-2022 10:30,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,6,18-09-2022 10:30,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,6,18-09-2022 10:30,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,6,18-09-2022 10:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,6,18-09-2022 10:30,WPGENER,PINJAR_GT10,Forced,111,,
18-09-2022,7,18-09-2022 11:00,ALINTA,ALINTA_PNJ_U1,Planned,136.962,,
18-09-2022,7,18-09-2022 11:00,WPGENER,COLLIE_G1,Forced,317.2,,
18-09-2022,7,18-09-2022 11:00,WPGENER,MUJA_G7,Forced,6.493,,
18-09-2022,7,18-09-2022 11:00,WPGENER,MUJA_G7,Planned,204.507,,
18-09-2022,7,18-09-2022 11:00,WPGENER,MUJA_G8,Planned,211,,
18-09-2022,7,18-09-2022 11:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
18-09-2022,7,18-09-2022 11:00,WPGENER,PINJAR_GT10,Forced,111,,
